,APPLICATION_TYPE,Year,STATUS,ADDRESS,Postcode,_id,Neighbourhood
1972,CD,2019,Under Review ,2 BICKNELL AVE,M6M,165788,Mount Dennis
1973,CD,2019,Under Review ,2 BICKNELL AVE,M6M,165788,Silverthorn
1974,CD,2014,Closed,16 YORK ST,M5J,171662,Harbourfront East
1975,CD,2014,Closed,16 YORK ST,M5J,171662,Toronto Islands
1976,CD,2014,Closed,16 YORK ST,M5J,171662,Union Station
1977,CD,2017,Draft Plan Approved,10 YORK ST,M5J,170090,Harbourfront East
1978,CD,2017,Draft Plan Approved,10 YORK ST,M5J,170090,Toronto Islands
1979,CD,2017,Draft Plan Approved,10 YORK ST,M5J,170090,Union Station
1980,CD,2015,Under Review ,431 ROYAL YORK RD,M8Y,158298,Humber Bay
1981,CD,2015,Under Review ,431 ROYAL YORK RD,M8Y,158298,King's Mill Park
1982,CD,2015,Under Review ,431 ROYAL YORK RD,M8Y,158298,Kingsway Park South East
1983,CD,2015,Under Review ,431 ROYAL YORK RD,M8Y,158298,Mimico NE
1984,CD,2015,Under Review ,431 ROYAL YORK RD,M8Y,158298,Old Mill South
1985,CD,2015,Under Review ,431 ROYAL YORK RD,M8Y,158298,The Queensway East
1986,CD,2015,Under Review ,431 ROYAL YORK RD,M8Y,158298,Royal York South East
1987,CD,2015,Under Review ,431 ROYAL YORK RD,M8Y,158298,Sunnylea
1988,CD,2016,Closed,36 PARK LAWN RD,M8Y,165227,Humber Bay
1989,CD,2016,Closed,36 PARK LAWN RD,M8Y,165227,King's Mill Park
1990,CD,2016,Closed,36 PARK LAWN RD,M8Y,165227,Kingsway Park South East
1991,CD,2016,Closed,36 PARK LAWN RD,M8Y,165227,Mimico NE
1992,CD,2016,Closed,36 PARK LAWN RD,M8Y,165227,Old Mill South
1993,CD,2016,Closed,36 PARK LAWN RD,M8Y,165227,The Queensway East
1994,CD,2016,Closed,36 PARK LAWN RD,M8Y,165227,Royal York South East
1995,CD,2016,Closed,36 PARK LAWN RD,M8Y,165227,Sunnylea
1996,CD,2017,Under Review ,10 PARK LAWN RD,M8Y,165235,Humber Bay
1997,CD,2017,Under Review ,10 PARK LAWN RD,M8Y,165235,King's Mill Park
1998,CD,2017,Under Review ,10 PARK LAWN RD,M8Y,165235,Kingsway Park South East
1999,CD,2017,Under Review ,10 PARK LAWN RD,M8Y,165235,Mimico NE
2000,CD,2017,Under Review ,10 PARK LAWN RD,M8Y,165235,Old Mill South
2001,CD,2017,Under Review ,10 PARK LAWN RD,M8Y,165235,The Queensway East
2002,CD,2017,Under Review ,10 PARK LAWN RD,M8Y,165235,Royal York South East
2003,CD,2017,Under Review ,10 PARK LAWN RD,M8Y,165235,Sunnylea
2004,CD,2018,Under Review ,144 BERRY RD,M8Y,162125,Humber Bay
2005,CD,2018,Under Review ,144 BERRY RD,M8Y,162125,King's Mill Park
2006,CD,2018,Under Review ,144 BERRY RD,M8Y,162125,Kingsway Park South East
2007,CD,2018,Under Review ,144 BERRY RD,M8Y,162125,Mimico NE
2008,CD,2018,Under Review ,144 BERRY RD,M8Y,162125,Old Mill South
2009,CD,2018,Under Review ,144 BERRY RD,M8Y,162125,The Queensway East
2010,CD,2018,Under Review ,144 BERRY RD,M8Y,162125,Royal York South East
2011,CD,2018,Under Review ,144 BERRY RD,M8Y,162125,Sunnylea
2012,CD,2018,Under Review ,150 BERRY RD,M8Y,162508,Humber Bay
2013,CD,2018,Under Review ,150 BERRY RD,M8Y,162508,King's Mill Park
2014,CD,2018,Under Review ,150 BERRY RD,M8Y,162508,Kingsway Park South East
2015,CD,2018,Under Review ,150 BERRY RD,M8Y,162508,Mimico NE
2016,CD,2018,Under Review ,150 BERRY RD,M8Y,162508,Old Mill South
2017,CD,2018,Under Review ,150 BERRY RD,M8Y,162508,The Queensway East
2018,CD,2018,Under Review ,150 BERRY RD,M8Y,162508,Royal York South East
2019,CD,2018,Under Review ,150 BERRY RD,M8Y,162508,Sunnylea
2020,CD,2015,Final Approval Completed,208 FINCH AVE,M2R,150119,Willowdale West
2021,CD,2015,Final Approval Completed,206 FINCH AVE,M2R,149898,Willowdale West
2022,CD,2015,Closed,3560 ST CLAIR AVE,M1K,156137,East Birchmount Park
2023,CD,2015,Closed,3560 ST CLAIR AVE,M1K,156137,Ionview
2024,CD,2015,Closed,3560 ST CLAIR AVE,M1K,156137,Kennedy Park
2025,CD,2015,Closed,538 EGLINTON AVE,M4P,137927,Davisville North
2026,CD,2017,Under Review ,99 BROADWAY AVE,M4P,172835,Davisville North
2027,CD,2017,Closed,141 REDPATH AVE,M4P,136289,Davisville North
2028,CD,2017,Under Review ,107 BROADWAY AVE,M4P,135881,Davisville North
2029,CD,2017,Under Review ,95 BROADWAY AVE,M4P,135576,Davisville North
2030,CD,2017,Under Review ,197 REDPATH AVE,M4P,135572,Davisville North
2031,CD,2017,Closed,189 ROEHAMPTON AVE,M4P,135305,Davisville North
2032,CD,2017,Closed,187 ROEHAMPTON AVE,M4P,135301,Davisville North
2033,CD,2017,Closed,193 ROEHAMPTON AVE,M4P,137266,Davisville North
2034,CD,2017,Closed,185 ROEHAMPTON AVE,M4P,135297,Davisville North
2035,CD,2017,Closed,191 ROEHAMPTON AVE,M4P,137262,Davisville North
2036,CD,2017,Closed,139 REDPATH AVE,M4P,136285,Davisville North
2037,CD,2017,Closed,195 ROEHAMPTON AVE,M4P,135005,Davisville North
2038,CD,2017,Closed,183 ROEHAMPTON AVE,M4P,135021,Davisville North
2039,CD,2017,Closed,143 REDPATH AVE,M4P,135013,Davisville North
2040,CD,2017,Closed,145 REDPATH AVE,M4P,135017,Davisville North
2041,CD,2018,Draft Plan Approved,161 ROEHAMPTON AVE,M4P,137467,Davisville North
2042,CD,2018,Draft Plan Approved,167 ROEHAMPTON AVE,M4P,137472,Davisville North
2043,CD,2018,Draft Plan Approved,151 ROEHAMPTON AVE,M4P,137178,Davisville North
2044,CD,2018,Draft Plan Approved,171 ROEHAMPTON AVE,M4P,173719,Davisville North
2045,CD,2018,Closed,161 EGLINTON AVE,M4P,115951,Davisville North
2046,CD,2018,Draft Plan Approved,157 ROEHAMPTON AVE,M4P,137259,Davisville North
2047,CD,2018,Draft Plan Approved,10 EGLINTON AVE,M4P,136280,Davisville North
2048,CD,2018,Draft Plan Approved,173 ROEHAMPTON AVE,M4P,135176,Davisville North
2049,CD,2018,Closed,173 EGLINTON AVE,M4P,170764,Davisville North
2050,CD,2018,Draft Plan Approved,165 ROEHAMPTON AVE,M4P,135449,Davisville North
2051,CD,2018,Draft Plan Approved,8 EGLINTON AVE,M4P,156491,Davisville North
2052,CD,2018,Draft Plan Approved,2263 YONGE ST,M4P,156170,Davisville North
2053,CD,2015,Closed,200 JARVIS ST,M5B,160921,Ryerson
2054,CD,2015,Closed,200 JARVIS ST,M5B,160921,Garden District
2055,CD,2015,Closed,155 DUNDAS ST,M5B,130390,Ryerson
2056,CD,2015,Closed,155 DUNDAS ST,M5B,130390,Garden District
2057,CD,2016,Closed,68 SHUTER ST,M5B,129596,Ryerson
2058,CD,2016,Closed,68 SHUTER ST,M5B,129596,Garden District
2059,CD,2016,Closed,70 SHUTER ST,M5B,129427,Ryerson
2060,CD,2016,Closed,70 SHUTER ST,M5B,129427,Garden District
2061,CD,2016,Closed,64 B SHUTER ST,M5B,164472,Ryerson
2062,CD,2016,Closed,64 B SHUTER ST,M5B,164472,Garden District
2063,CD,2016,Closed,64 SHUTER ST,M5B,129678,Ryerson
2064,CD,2016,Closed,64 SHUTER ST,M5B,129678,Garden District
2065,CD,2016,Closed,66 SHUTER ST,M5B,129673,Ryerson
2066,CD,2016,Closed,66 SHUTER ST,M5B,129673,Garden District
2067,CD,2016,Closed,365 CHURCH ST,M5B,131286,Ryerson
2068,CD,2016,Closed,365 CHURCH ST,M5B,131286,Garden District
2069,CD,2016,Closed,355 CHURCH ST,M5B,131089,Ryerson
2070,CD,2016,Closed,355 CHURCH ST,M5B,131089,Garden District
2071,CD,2017,Closed,235 JARVIS ST,M5B,115748,Ryerson
2072,CD,2017,Closed,235 JARVIS ST,M5B,115748,Garden District
2073,CD,2018,Draft Plan Approved,197 YONGE ST,M5B,129523,Ryerson
2074,CD,2018,Draft Plan Approved,197 YONGE ST,M5B,129523,Garden District
2075,CD,2019,Under Review ,225 CHURCH ST,M5B,129182,Ryerson
2076,CD,2019,Under Review ,225 CHURCH ST,M5B,129182,Garden District
2077,CD,2019,Under Review ,219 CHURCH ST,M5B,160358,Ryerson
2078,CD,2019,Under Review ,219 CHURCH ST,M5B,160358,Garden District
2079,CD,2019,Under Review ,223 CHURCH ST,M5B,129179,Ryerson
2080,CD,2019,Under Review ,223 CHURCH ST,M5B,129179,Garden District
2081,CD,2019,Under Review ,117 DUNDAS ST,M5B,129420,Ryerson
2082,CD,2019,Under Review ,117 DUNDAS ST,M5B,129420,Garden District
2083,CD,2019,Under Review ,229 CHURCH ST,M5B,129417,Ryerson
2084,CD,2019,Under Review ,229 CHURCH ST,M5B,129417,Garden District
2085,CD,2019,Under Review ,227 CHURCH ST,M5B,129355,Ryerson
2086,CD,2019,Under Review ,227 CHURCH ST,M5B,129355,Garden District
2087,CD,2019,Under Review ,221 CHURCH ST,M5B,129176,Ryerson
2088,CD,2019,Under Review ,221 CHURCH ST,M5B,129176,Garden District
2089,CD,2019,Under Review ,217 CHURCH ST,M5B,129173,Ryerson
2090,CD,2019,Under Review ,217 CHURCH ST,M5B,129173,Garden District
2091,CD,2019,Under Review ,215 CHURCH ST,M5B,129170,Ryerson
2092,CD,2019,Under Review ,215 CHURCH ST,M5B,129170,Garden District
2093,CD,2019,Under Review ,241 JARVIS ST,M5B,165953,Ryerson
2094,CD,2019,Under Review ,241 JARVIS ST,M5B,165953,Garden District
2095,CD,2015,Closed,80 GALAXY BLVD,M9W,158463,Northwest
2096,CD,2015,Closed,10 NELSON ST,M1J,119929,Scarborough Village
2097,CD,2016,Closed,10 NELSON ST,M1J,119930,Scarborough Village
2098,CD,2016,Under Review ,1251 BRIDLETOWNE CRCL,M1W,121534,L'Amoreaux West
2099,CD,2017,Draft Plan Approved,1251 BRIDLETOWNE CRCL,M1W,121532,L'Amoreaux West
2100,CD,2018,Draft Plan Approved,2100-2122 BRIDLETOWNE CRCL,M1W,122045,L'Amoreaux West
2101,CD,2016,Closed,1340 KINGSTON RD,M1N,119349,Birch Cliff
2102,CD,2016,Closed,1340 KINGSTON RD,M1N,119349,Cliffside West
2103,CD,2017,Closed,1088 KINGSTON RD,M1N,170262,Birch Cliff
2104,CD,2017,Closed,1088 KINGSTON RD,M1N,170262,Cliffside West
2105,CD,2017,Closed,1092 KINGSTON RD,M1N,172167,Birch Cliff
2106,CD,2017,Closed,1092 KINGSTON RD,M1N,172167,Cliffside West
2107,CD,2017,Closed,2229 KINGSTON RD,M1N,118057,Birch Cliff
2108,CD,2017,Closed,2229 KINGSTON RD,M1N,118057,Cliffside West
2109,CD,2018,Draft Plan Approved,1548 KINGSTON RD,M1N,119491,Birch Cliff
2110,CD,2018,Draft Plan Approved,1548 KINGSTON RD,M1N,119491,Cliffside West
2111,CD,2018,Draft Plan Approved,1346 KINGSTON RD,M1N,119353,Birch Cliff
2112,CD,2018,Draft Plan Approved,1346 KINGSTON RD,M1N,119353,Cliffside West
2113,CD,2018,Draft Plan Approved,1548 KINGSTON RD,M1N,164287,Birch Cliff
2114,CD,2018,Draft Plan Approved,1548 KINGSTON RD,M1N,164287,Cliffside West
2115,CD,2016,Closed,396 HOPEWELL AVE,M6E,153812,Caledonia-Fairbanks
2116,CD,2016,Closed,398 HOPEWELL AVE,M6E,153816,Caledonia-Fairbanks
2117,CD,2016,Closed,398 A HOPEWELL AVE,M6E,153819,Caledonia-Fairbanks
2118,CD,2016,Closed,404 HOPEWELL AVE,M6E,154344,Caledonia-Fairbanks
2119,CD,2016,Closed,400 HOPEWELL AVE,M6E,170400,Caledonia-Fairbanks
2120,CD,2016,Closed,400 A HOPEWELL AVE,M6E,170397,Caledonia-Fairbanks
2121,CD,2019,Application Received,1603 EGLINTON AVE,M6E,154304,Caledonia-Fairbanks
2122,CD,2017,Closed,2522 KEELE ST,M6L,143077,Downsview
2123,CD,2017,Closed,2522 KEELE ST,M6L,143077,North Park
2124,CD,2017,Closed,2522 KEELE ST,M6L,143077,Upwood Park
2125,CD,2018,Under Review ,101 OAKDALE RD,M3N,140418,Downsview Northwest
2126,CD,2018,Under Review ,02-Jan MEADOWGLEN PL,M1G,120562,Woburn
2127,CD,2019,Under Review ,1880 O'CONNOR DR,M4A,152890,Victoria Village
2128,CD,2019,Under Review ,367 OSLER ST,M6N,125012,The Junction North
2129,CD,2019,Under Review ,367 OSLER ST,M6N,125012,Runnymede
2130,CD,2019,Under Review ,1771 ST CLAIR AVE,M6N,125016,The Junction North
2131,CD,2019,Under Review ,1771 ST CLAIR AVE,M6N,125016,Runnymede
2132,CD,2019,Under Review ,375 OSLER ST,M6N,115722,The Junction North
2133,CD,2019,Under Review ,375 OSLER ST,M6N,115722,Runnymede
2134,CD,2019,Under Review ,25 WELLESLEY ST,M7A,166413,Not assigned
2135,CD,2019,Under Review ,25 WELLESLEY ST,M7A,166412,Not assigned
